category1,category2,industry_Type,attribute_Type,purchase_supply,crawl_Time
童装,童衬衫,热门基础属性,"条纹 : 40,794/19,246",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"长裤 : 25,578/7,615",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"九分裤 : 7,615/3,176",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"踩脚裤 : 3,176/8,000",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"七分裤 : 8,000/1,251",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"三分裤/安… : 1,251/483",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,女童 : 483/597,2019-10-05 18:34:31
童装,童打底裤,热门基础属性,中性 : 597/311,2019-10-05 18:34:31
童装,童打底裤,热门基础属性,中性/男女… : 311/161,2019-10-05 18:34:31
童装,童打底裤,热门基础属性,男童 : 161/157,2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"亲子 : 157/22,615",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"韩版 : 22,615/14,472",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"百搭 : 14,472/7,049",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"休闲 : 7,049/1,673",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"欧美 : 1,673/411",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,运动 : 411/104,2019-10-05 18:34:31
童装,童打底裤,热门基础属性,黑色 : 104/234,2019-10-05 18:34:31
童装,童打底裤,热门基础属性,粉色 : 234/195,2019-10-05 18:34:31
童装,童打底裤,热门基础属性,白色 : 195/104,2019-10-05 18:34:31
童装,童打底裤,热门基础属性,红色 : 104/66,2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"肉色 : 66/20,600",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"春秋 : 20,600/6,240",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"秋冬 : 6,240/4,117",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"秋季 : 4,117/1,412",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"冬季 : 1,412/2,227",2019-10-05 18:34:31
童装,童打底裤,热门基础属性,"夏季 : 2,227/1,059",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"长袖 : 37,437/11,062",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"短袖 : 11,062/234",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,无袖 : 234/284,2019-10-05 18:34:31
童装,童打底衫,热门基础属性,九分袖 : 284/204,2019-10-05 18:34:31
童装,童打底衫,热门基础属性,七分袖 : 204/107,2019-10-05 18:34:31
童装,童打底衫,热门基础属性,韩版 : 107/86,2019-10-05 18:34:31
童装,童打底衫,热门基础属性,百搭 : 86/57,2019-10-05 18:34:31
童装,童打底衫,热门基础属性,休闲 : 57/55,2019-10-05 18:34:31
童装,童打底衫,热门基础属性,简约 : 55/44,2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"欧美 : 44/26,983",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"女童 : 26,983/8,416",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"儿童通用 : 8,416/5,031",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"男童 : 5,031/1,198",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"中性/男女… : 1,198/4,218",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"亲子 : 4,218/1,512",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"纯色 : 1,512/1,666",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"卡通 : 1,666/482",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,条纹 : 482/528,2019-10-05 18:34:31
童装,童打底衫,热门基础属性,字母 : 528/251,2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"花朵 : 251/18,855",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"可爱 : 18,855/6,131",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"卡通 : 6,131/17,441",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"条纹 : 17,441/4,542",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"字母 : 4,542/1,759",2019-10-05 18:34:31
童装,童打底衫,热门基础属性,"印花 : 1,759/1,256",2019-10-05 18:34:31
童装,童家居服,热门基础属性,"秋季 : 83,175/21,666",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"冬季 : 21,666/63,774",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"春季 : 63,774/19,021",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"春秋 : 19,021/59,597",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"夏季 : 59,597/18,026",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"套装 : 18,026/47,807",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"睡衣 : 47,807/20,283",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"睡裙 : 20,283/31,874",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"睡袍 : 31,874/26,608",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"浴袍 : 26,608/82,332",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"普通 : 82,332/41,409",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"加厚 : 41,409/30,461",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"薄款 : 30,461/15,932",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"抓绒 : 15,932/4,185",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"夹棉 : 4,185/2,411",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"套装 : 2,411/4,083",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"卡通 : 4,083/1,800",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"可爱 : 1,800/3,475",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"公主 : 3,475/1,664",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"亲子 : 1,664/69,717",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"韩版 : 69,717/20,701",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"休闲 : 20,701/25,264",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"欧美 : 25,264/7,742",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"公主 : 7,742/21,060",2019-10-05 18:34:32
童装,童家居服,热门基础属性,"中性 : 21,060/21,984",2019-10-05 18:34:32
童装,童裤,热门基础属性,"长裤 : 532,558/257,019",2019-10-05 18:34:32
童装,童裤,热门基础属性,"九分裤 : 257,019/31,126",2019-10-05 18:34:32
童装,童裤,热门基础属性,"短裤 : 31,126/23,094",2019-10-05 18:34:32
童装,童裤,热门基础属性,"五分裤/中裤 : 23,094/24,179",2019-10-05 18:34:32
童装,童裤,热门基础属性,"七分裤 : 24,179/32,663",2019-10-05 18:34:32
童装,童裤,热门基础属性,"韩版 : 32,663/10,588",2019-10-05 18:34:32
童装,童裤,热门基础属性,"休闲 : 10,588/18,678",2019-10-05 18:34:32
童装,童裤,热门基础属性,"百搭 : 18,678/9,665",2019-10-05 18:34:32
童装,童裤,热门基础属性,"欧美 : 9,665/14,886",2019-10-05 18:34:32
童装,童裤,热门基础属性,"运动 : 14,886/388,693",2019-10-05 18:34:32
童装,童裤,热门基础属性,"秋季 : 388,693/200,260",2019-10-05 18:34:32
童装,童裤,热门基础属性,"春秋 : 200,260/115,315",2019-10-05 18:34:32
童装,童裤,热门基础属性,"春季 : 115,315/86,503",2019-10-05 18:34:32
童装,童裤,热门基础属性,"冬季 : 86,503/38,944",2019-10-05 18:34:32
童装,童裤,热门基础属性,"夏季 : 38,944/20,172",2019-10-05 18:34:32
童装,童裤,热门基础属性,"休闲裤 : 20,172/26,305",2019-10-05 18:34:32
童装,童裤,热门基础属性,"牛仔裤 : 26,305/14,715",2019-10-05 18:34:32
童装,童裤,热门基础属性,"打底裤 : 14,715/25,160",2019-10-05 18:34:32
童装,童裤,热门基础属性,"背带裤 : 25,160/18,953",2019-10-05 18:34:32
童装,童裤,热门基础属性,"哈伦裤 : 18,953/363,806",2019-10-05 18:34:32
童装,童裤,热门基础属性,"运动 : 363,806/130,023",2019-10-05 18:34:32
童装,童裤,热门基础属性,"卡通 : 130,023/244,667",2019-10-05 18:34:32
童装,童裤,热门基础属性,"字母 : 244,667/129,994",2019-10-05 18:34:32
