category1,category2,showtime,purchaseIndex1688,supplyIndex,crawl_Time
童装,儿童防晒衣/皮肤衣,2019-10-31,185,655,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-01,183,652,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-02,188,650,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-03,179,644,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-04,206,639,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-05,179,632,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-06,201,626,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-07,215,623,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-08,215,618,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-09,216,616,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-10,191,614,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-11,202,607,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-12,213,604,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-13,190,600,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-14,182,592,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-15,184,585,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-16,193,585,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-17,184,584,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-18,134,580,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-19,97,575,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-20,93,572,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-21,109,568,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-22,102,563,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-23,100,561,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-24,63,558,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-25,152,557,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-26,171,553,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-27,93,549,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-28,99,547,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-29,84,542,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-11-30,78,538,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-01,56,537,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-02,78,534,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-03,94,532,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-04,87,531,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-05,84,529,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-06,82,529,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-07,78,529,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-08,105,529,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-09,91,529,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-10,82,529,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-11,90,528,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-12,89,523,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-13,100,522,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-14,70,522,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-15,68,522,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-16,72,515,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-17,69,513,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-18,74,513,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-19,72,513,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-20,81,513,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-21,62,512,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-22,60,512,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-23,93,506,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-24,102,504,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-25,88,505,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-26,94,502,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-27,69,501,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-28,69,501,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-29,51,500,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-30,78,499,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2018-12-31,83,500,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-01,121,500,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-02,86,500,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-03,98,499,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-04,85,495,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-05,54,494,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-06,78,493,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-07,91,492,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-08,109,491,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-09,102,490,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-10,93,473,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-11,62,472,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-12,57,472,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-13,97,471,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-14,132,470,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-15,93,471,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-16,110,472,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-17,92,472,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-18,80,471,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-19,65,469,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-20,80,470,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-21,103,468,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-22,77,467,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-23,97,467,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-24,94,466,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-25,82,466,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-26,77,465,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-27,57,464,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-28,33,464,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-29,81,468,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-30,87,465,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-01-31,74,465,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-01,75,466,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-02,58,467,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-03,111,466,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-04,110,466,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-05,118,467,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-06,106,469,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-07,106,467,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-08,77,468,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-09,89,468,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-10,104,468,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-11,125,468,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-12,125,485,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-13,123,486,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-14,106,486,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-15,103,484,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-16,90,485,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-17,139,488,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-18,123,488,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-19,124,487,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-20,117,486,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-21,108,486,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-22,77,486,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-23,45,486,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-24,73,484,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-25,62,484,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-26,71,483,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-27,58,483,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-02-28,42,482,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-01,36,481,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-02,68,481,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-03,29,480,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-04,23,480,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-05,51,479,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-06,48,478,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-07,43,479,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-08,80,479,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-09,106,479,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-10,171,478,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-11,249,478,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-12,284,479,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-13,266,478,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-14,312,477,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-15,274,478,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-16,243,479,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-17,275,480,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-18,308,484,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-19,304,493,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-20,307,497,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-21,363,499,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-22,343,497,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-23,287,501,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-24,383,503,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-25,414,509,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-26,444,514,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-27,434,521,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-28,465,527,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-29,426,531,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-30,370,533,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-03-31,495,537,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-01,507,541,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-02,615,549,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-03,563,560,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-04,581,565,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-05,505,569,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-06,478,573,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-07,619,582,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-08,653,590,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-09,652,597,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-10,642,604,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-11,659,616,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-12,592,625,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-13,594,633,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-14,769,647,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-15,857,666,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-16,896,684,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-17,895,701,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-18,824,711,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-19,725,723,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-20,693,732,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-21,819,749,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-22,878,763,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-23,912,781,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-24,1187,792,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-25,899,800,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-26,782,813,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-27,752,819,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-28,985,831,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-29,952,844,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-04-30,930,858,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-01,894,871,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-02,651,877,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-03,733,892,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-04,867,900,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-05,1202,917,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-06,1175,935,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-07,1197,947,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-08,1139,966,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-09,1120,982,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-10,941,998,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-11,1080,1012,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-12,1216,1029,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-13,1146,1042,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-14,1252,1056,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-15,1216,1072,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-16,1216,1086,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-17,1105,1103,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-18,1048,1119,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-19,1265,1134,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-20,1350,1144,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-21,1321,1159,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-22,1299,1166,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-23,1248,1175,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-24,1052,1183,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-25,1147,1194,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-26,1141,1204,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-27,1092,1214,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-28,699,1220,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-29,862,1226,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-30,1016,1233,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-05-31,1113,1240,2019-10-05 14:50:39
童装,儿童防晒衣/皮肤衣,2019-06-01,1219,1248,2019-10-05 14:50:39
